record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_agri_price_next_3m
EX24_Medenine_2023_07,Medenine,Medenine,Sud-Est,2023,7,2023-07-15,33.409898,10.454012,635201.97,3697674.46,150,54.0,35.78,5.03,43.96,16.42,97.67,80.12,75.04,92.26,données du projet,82.8,71.24,73.16,56.38,91.53,75.73333333333336,66.82333333333332,87.28,82.43,82.43
EX24_Medenine_2023_08,Medenine,Medenine,Sud-Est,2023,8,2023-08-15,33.427187,10.518018,641126.14,3699676.53,150,54.0,36.64,10.79,38.88,22.23,95.69,85.36,83.67,98.47,données du projet,92.26,82.8,71.24,60.75,82.82,82.10000000000002,72.80333333333333,77.69,65.04,65.04
EX24_Medenine_2023_09,Medenine,Medenine,Sud-Est,2023,9,2023-09-15,33.396001,10.45276,635107.08,3696132.0,150,54.0,33.79,20.07,58.49,44.21,71.01,72.16,71.3,86.79,données du projet,98.47,92.26,82.8,56.61,89.24,91.17666666666669,79.08999999999999,61.56,48.29,48.29
EX24_Medenine_2023_10,Medenine,Medenine,Sud-Est,2023,10,2023-10-15,33.411279,10.460783,635829.45,3697836.42,150,54.0,26.83,41.22,64.77,41.29,71.71,65.64,30.71,63.73,données du projet,86.79,98.47,92.26,73.16,80.34,92.5066666666667,84.12,66.61,47.46,47.46
EX24_Medenine_2023_11,Medenine,Medenine,Sud-Est,2023,11,2023-11-15,33.328307,10.521173,641579.71,3688716.87,150,54.0,23.53,52.66,57.91,51.57,35.38,62.77,36.49,50.91,données du projet,63.73,86.79,98.47,71.24,74.42,82.9966666666667,82.54833333333333,49.37,56.14,56.14
EX24_Medenine_2023_12,Medenine,Medenine,Sud-Est,2023,12,2023-12-15,33.30222,10.511096,640683.62,3685810.63,150,54.0,19.19,36.75,64.79,53.53,41.96,58.79,58.36,43.59,données du projet,50.91,63.73,86.79,82.8,65.87,67.14333333333336,79.16,67.66,58.34,58.34
EX24_Medenine_2024_01,Medenine,Medenine,Sud-Est,2024,1,2024-01-15,33.305066,10.476955,637500.31,3686080.65,150,54.0,19.24,52.51,65.31,53.26,51.29,55.9,34.29,61.87,données du projet,43.59,50.91,63.73,92.26,56.38,52.74333333333336,72.625,56.8,58.33,58.33
EX24_Medenine_2024_02,Medenine,Medenine,Sud-Est,2024,2,2024-02-15,33.361198,10.498028,639372.9,3692332.63,150,54.0,17.69,60.77,65.23,41.92,38.18,77.22,39.1,48.11,données du projet,61.87,43.59,50.91,98.47,60.75,52.12333333333336,67.56,65.49,67.96,67.96
EX24_Medenine_2024_03,Medenine,Medenine,Sud-Est,2024,3,2024-03-15,33.392625,10.506854,640143.72,3695829.13,150,54.0,25.16,55.29,60.51,30.4,41.68,79.52,49.96,63.22,données du projet,48.11,61.87,43.59,86.79,56.61,51.19000000000003,59.166666666666664,60.1,76.12,76.12
EX24_Medenine_2024_04,Medenine,Medenine,Sud-Est,2024,4,2024-04-15,33.345755,10.491948,638831.65,3690612.19,150,54.0,32.0,33.32,50.18,31.04,70.01,61.61,56.38,61.32,données du projet,63.22,48.11,61.87,63.73,73.16,57.73333333333337,55.23833333333334,79.48,79.22,79.22
EX24_Medenine_2024_05,Medenine,Medenine,Sud-Est,2024,5,2024-05-15,33.360926,10.418254,631950.69,3692198.53,150,54.0,31.95,62.46,45.27,30.84,74.94,81.69,33.77,75.33,données du projet,61.32,63.22,48.11,50.91,71.24,57.55000000000003,54.836666666666666,89.74,81.11,81.11
EX24_Medenine_2024_06,Medenine,Medenine,Sud-Est,2024,6,2024-06-15,33.374962,10.471616,636893.83,3693823.75,150,54.0,37.28,9.31,44.38,29.27,87.94,81.44,88.09,83.23,données du projet,75.33,61.32,63.22,43.59,82.8,66.62333333333335,58.906666666666666,75.81,81.98,81.98
EX24_Medenine_2024_07,Medenine,Medenine,Sud-Est,2024,7,2024-07-15,33.380424,10.52321,641684.83,3694498.48,150,54.0,37.75,33.76,39.67,24.32,94.18,72.54,65.25,83.96,données du projet,83.23,75.33,61.32,61.87,92.26,73.29333333333336,65.51333333333334,73.8,84.2,84.2
EX24_Medenine_2024_08,Medenine,Medenine,Sud-Est,2024,8,2024-08-15,33.325179,10.492525,638918.07,3688331.43,150,54.0,38.19,2.67,41.81,26.56,100.0,89.03,72.53,86.18,données du projet,83.96,83.23,75.33,48.11,98.47,80.84000000000003,69.19500000000001,82.56,69.7,69.7
EX24_Medenine_2024_09,Medenine,Medenine,Sud-Est,2024,9,2024-09-15,33.328186,10.581752,647218.69,3688787.31,150,54.0,32.94,29.63,43.43,42.05,86.28,77.95,75.81,82.52,données du projet,86.18,83.96,83.23,63.22,86.79,84.45666666666669,75.54,71.42,60.0,60.0
EX24_Medenine_2024_10,Medenine,Medenine,Sud-Est,2024,10,2024-10-15,33.383897,10.469262,636660.84,3694811.39,150,54.0,24.9,36.72,65.74,39.9,64.75,69.83,42.88,74.17,données du projet,82.52,86.18,83.96,61.32,63.73,84.22000000000001,78.75666666666666,51.68,48.42,48.42
EX24_Medenine_2024_11,Medenine,Medenine,Sud-Est,2024,11,2024-11-15,33.301221,10.525953,642068.51,3685719.95,150,54.0,23.74,37.47,62.75,50.33,52.63,66.48,46.77,55.46,données du projet,74.17,82.52,86.18,75.33,50.91,80.95666666666669,80.89833333333333,43.61,48.95,48.95
EX24_Medenine_2024_12,Medenine,Medenine,Sud-Est,2024,12,2024-12-15,33.399627,10.506548,640104.01,3696605.16,150,54.0,16.91,55.61,69.66,52.02,26.15,72.6,45.65,47.91,données du projet,55.46,74.17,82.52,83.23,43.59,70.71666666666668,77.58666666666666,59.42,53.7,53.7
EX24_Medenine_2025_01,Medenine,Medenine,Sud-Est,2025,1,2025-01-15,33.375468,10.513708,640808.84,3693936.05,150,54.0,19.4,51.65,71.92,53.25,32.63,67.41,41.26,46.25,données du projet,47.91,55.46,74.17,83.96,61.87,59.180000000000014,71.7,55.62,67.63,67.63
EX24_Medenine_2025_02,Medenine,Medenine,Sud-Est,2025,2,2025-02-15,33.32355,10.46923,636752.23,3688120.0,150,54.0,19.13,68.5,78.51,52.91,41.3,65.08,33.08,52.85,données du projet,46.25,47.91,55.46,86.18,48.11,49.873333333333356,65.415,72.03,71.21,71.21
EX24_Medenine_2025_03,Medenine,Medenine,Sud-Est,2025,3,2025-03-15,33.396732,10.527582,642064.92,3696312.62,150,54.0,23.38,49.85,53.07,45.79,56.53,66.66,48.8,62.95,données du projet,52.85,46.25,47.91,82.52,63.22,49.00333333333335,59.85999999999999,67.08,80.24,80.24
EX24_Medenine_2025_04,Medenine,Medenine,Sud-Est,2025,4,2025-04-15,33.313004,10.554154,644674.85,3687065.25,150,54.0,28.27,17.94,54.3,37.78,73.69,71.25,48.53,75.81,données du projet,62.95,52.85,46.25,74.17,61.32,54.01666666666669,56.598333333333336,61.25,87.52,87.52
EX24_Medenine_2025_05,Medenine,Medenine,Sud-Est,2025,5,2025-05-15,33.371682,10.522169,641602.14,3693527.7,150,54.0,30.91,32.97,59.28,28.32,72.07,75.16,60.66,73.38,données du projet,75.81,62.95,52.85,55.46,75.33,63.870000000000026,56.87166666666667,95.77,98.44,98.44
EX24_Medenine_2025_06,Medenine,Medenine,Sud-Est,2025,6,2025-06-15,33.3464,10.484795,638164.96,3690674.17,150,54.0,34.63,15.88,40.98,21.86,91.73,92.45,64.43,91.62,données du projet,73.38,75.81,62.95,47.91,83.23,70.71333333333335,59.85833333333334,100.0,96.45,96.45
EX24_Medenine_2025_07,Medenine,Medenine,Sud-Est,2025,7,2025-07-15,33.349468,10.503249,639877.44,3691038.97,150,54.0,39.27,4.82,34.46,7.31,100.0,85.95,70.9,91.37,données du projet,91.62,73.38,75.81,46.25,83.96,80.27000000000002,67.14333333333333,89.41,83.03,83.03
EX24_Medenine_2025_08,Medenine,Medenine,Sud-Est,2025,8,2025-08-15,33.343679,10.490778,638726.11,3690380.38,150,54.0,38.85,12.13,46.63,27.0,100.0,91.8,65.41,96.35,données du projet,91.37,91.62,73.38,52.85,86.18,85.45666666666669,74.66333333333334,93.84,76.07,76.07
EX24_Medenine_2025_09,Medenine,Medenine,Sud-Est,2025,9,2025-09-15,33.309903,10.531619,642581.96,3686690.34,150,54.0,32.51,25.65,48.81,31.0,85.0,75.68,76.25,91.34,données du projet,96.35,91.37,91.62,62.95,82.52,93.11333333333334,81.91333333333333,62.83,63.32,63.32
EX24_Monastir_2017_01,Monastir,Monastir,Centre-Est,2017,1,2017-01-15,35.771334,10.783707,661232.38,3960053.83,850,82.0,14.02,80.62,82.79,66.06,22.16,70.35,71.77,43.95,données du projet,54.92,56.8,57.01,88.92,29.19,56.24333333333336,71.25833333333334,25.47,46.16,46.16
EX24_Monastir_2017_02,Monastir,Monastir,Centre-Est,2017,2,2017-02-15,35.783947,10.807293,663338.81,3961492.03,850,82.0,14.26,81.84,82.44,68.04,22.52,76.85,66.55,34.28,données du projet,43.95,54.92,56.8,87.99,29.43,51.890000000000036,63.76333333333333,61.68,55.86,55.86
EX24_Monastir_2017_03,Monastir,Monastir,Centre-Est,2017,3,2017-03-15,35.738847,10.801613,662917.32,3956479.73,850,82.0,19.08,51.79,69.96,61.56,51.54,69.43,78.77,50.14,données du projet,34.28,43.95,54.92,81.91,39.18,44.38333333333336,54.81166666666667,49.97,66.54,66.54
EX24_Monastir_2017_04,Monastir,Monastir,Centre-Est,2017,4,2017-04-15,35.773808,10.776019,660532.39,3960315.68,850,82.0,24.13,39.92,64.02,47.03,58.9,86.13,59.62,56.94,données du projet,50.14,34.28,43.95,57.01,58.52,42.79000000000003,49.51666666666667,55.61,73.14,73.14
EX24_Monastir_2017_05,Monastir,Monastir,Centre-Est,2017,5,2017-05-15,35.747409,10.807882,663466.81,3957440.01,850,82.0,26.8,34.89,59.95,47.34,63.82,91.51,68.62,66.1,données du projet,56.94,50.14,34.28,56.8,70.28,47.120000000000026,49.504999999999995,73.32,75.44,75.44
EX24_Monastir_2017_06,Monastir,Monastir,Centre-Est,2017,6,2017-06-15,35.786765,10.839541,666247.72,3961858.93,850,82.0,33.38,29.81,49.68,53.02,74.95,91.45,74.88,72.22,données du projet,66.1,56.94,50.14,54.92,71.95,57.72666666666669,51.05500000000001,91.6,81.05,81.05
EX24_Monastir_2017_07,Monastir,Monastir,Centre-Est,2017,7,2017-07-15,35.803376,10.797175,662384.69,3963630.45,850,82.0,33.24,13.76,59.69,34.69,86.0,100.0,88.74,78.71,données du projet,72.22,66.1,56.94,43.95,88.92,65.08666666666669,53.93833333333333,65.33,75.26,75.26
EX24_Monastir_2017_08,Monastir,Monastir,Centre-Est,2017,8,2017-08-15,35.742331,10.807228,663418.09,3956875.57,850,82.0,31.54,3.03,46.22,33.79,92.43,92.99,80.15,82.24,données du projet,78.71,72.22,66.1,34.28,87.99,72.34333333333336,59.73166666666666,65.87,65.47,65.47
EX24_Monastir_2017_09,Monastir,Monastir,Centre-Est,2017,9,2017-09-15,35.789673,10.771556,660097.13,3962068.23,850,82.0,30.88,37.3,57.52,56.19,63.4,98.17,79.26,79.49,données du projet,82.24,78.71,72.22,50.14,81.91,77.72333333333336,67.725,58.99,50.77,50.77
EX24_Monastir_2017_10,Monastir,Monastir,Centre-Est,2017,10,2017-10-15,35.770779,10.784113,661270.27,3959992.99,850,82.0,21.53,59.81,68.1,65.61,48.78,90.92,52.07,63.5,données du projet,79.49,82.24,78.71,56.94,57.01,80.14666666666669,72.61666666666666,47.4,50.26,50.26
EX24_Monastir_2017_11,Monastir,Monastir,Centre-Est,2017,11,2017-11-15,35.755862,10.821509,664681.66,3958400.47,850,82.0,16.63,65.64,79.42,63.02,42.58,68.93,69.26,52.18,données du projet,63.5,79.49,82.24,66.1,56.8,75.0766666666667,73.71,60.52,52.51,52.51
EX24_Monastir_2017_12,Monastir,Monastir,Centre-Est,2017,12,2017-12-15,35.790243,10.740828,657318.84,3962081.68,850,82.0,12.77,93.6,87.25,69.9,28.55,76.46,53.05,51.69,données du projet,52.18,63.5,79.49,72.22,54.92,65.05666666666669,71.39,39.14,44.41,44.41
EX24_Monastir_2018_01,Monastir,Monastir,Centre-Est,2018,1,2018-01-15,35.761402,10.795365,662306.49,3958971.39,850,82.0,16.13,87.9,83.6,65.33,30.66,75.71,65.11,44.28,données du projet,51.69,52.18,63.5,78.71,43.95,55.79000000000003,67.96833333333333,62.9,54.03,54.03
EX24_Monastir_2018_02,Monastir,Monastir,Centre-Est,2018,2,2018-02-15,35.75766,10.851482,667388.06,3958650.64,850,82.0,14.84,70.47,84.6,72.66,21.86,82.32,71.08,46.86,données du projet,44.28,51.69,52.18,82.24,34.28,49.38333333333336,62.23,52.93,58.47,58.47
EX24_Monastir_2018_03,Monastir,Monastir,Centre-Est,2018,3,2018-03-15,35.768148,10.847829,667035.76,3959807.83,850,82.0,22.75,64.14,71.72,58.98,46.6,95.04,75.86,47.03,données du projet,46.86,44.28,51.69,79.49,50.14,47.61000000000002,56.333333333333336,61.66,71.25,71.25
EX24_Monastir_2018_04,Monastir,Monastir,Centre-Est,2018,4,2018-04-15,35.738889,10.853536,667613.14,3956571.97,850,82.0,25.72,78.97,66.28,54.25,46.12,85.39,63.32,61.25,données du projet,47.03,46.86,44.28,63.5,56.94,46.05666666666669,50.923333333333325,71.52,76.92,76.92
EX24_Monastir_2018_05,Monastir,Monastir,Centre-Est,2018,5,2018-05-15,35.78172,10.771945,660148.28,3961186.62,850,82.0,27.86,57.02,59.91,48.74,72.29,83.5,61.93,68.82,données du projet,61.25,47.03,46.86,52.18,66.1,51.71333333333336,50.548333333333325,80.95,82.28,82.28
EX24_Monastir_2018_06,Monastir,Monastir,Centre-Est,2018,6,2018-06-15,35.782172,10.831823,665559.69,3961336.36,850,82.0,33.8,14.79,54.6,52.88,92.64,100.0,94.77,82.21,données du projet,68.82,61.25,47.03,51.69,72.22,59.03333333333336,53.321666666666665,75.92,80.94,80.94
EX24_Monastir_2018_07,Monastir,Monastir,Centre-Est,2018,7,2018-07-15,35.806619,10.847084,666888.01,3964074.15,850,82.0,35.2,10.5,50.17,42.06,81.7,93.02,94.29,81.77,données du projet,82.21,68.82,61.25,44.28,78.71,70.76000000000003,58.40833333333333,100.0,67.74,67.74
EX24_Monastir_2018_08,Monastir,Monastir,Centre-Est,2018,8,2018-08-15,35.805833,10.781194,660935.61,3963876.62,850,82.0,31.98,23.63,56.07,43.7,98.77,90.8,100.0,89.71,données du projet,81.77,82.21,68.82,46.86,82.24,77.60000000000002,64.65666666666665,76.95,55.7,55.7
EX24_Monastir_2018_09,Monastir,Monastir,Centre-Est,2018,9,2018-09-15,35.754667,10.809431,663592.0,3958247.69,850,82.0,28.88,31.47,64.32,47.2,64.56,96.63,95.0,72.88,données du projet,89.71,81.77,82.21,47.03,79.49,84.56333333333335,71.79833333333333,54.3,47.98,47.98
EX24_Monastir_2018_10,Monastir,Monastir,Centre-Est,2018,10,2018-10-15,35.732647,10.757555,658945.19,3955719.7,850,82.0,23.21,60.49,70.39,47.92,41.21,87.93,69.98,56.03,données du projet,72.88,89.71,81.77,61.25,63.5,81.45333333333336,76.10666666666667,67.75,42.97,42.97
EX24_Monastir_2018_11,Monastir,Monastir,Centre-Est,2018,11,2018-11-15,35.759891,10.811628,663779.94,3958830.78,850,82.0,19.04,110.56,80.77,67.19,30.96,78.67,68.34,48.23,données du projet,56.03,72.88,89.71,68.82,52.18,72.87333333333335,75.23666666666666,49.49,42.68,42.68
EX24_Monastir_2018_12,Monastir,Monastir,Centre-Est,2018,12,2018-12-15,35.748994,10.838906,666268.99,3957667.94,850,82.0,15.25,96.46,90.8,81.21,23.17,80.87,69.62,40.94,données du projet,48.23,56.03,72.88,82.21,51.69,59.0466666666667,71.80499999999999,41.86,45.92,45.92
EX24_Monastir_2019_01,Monastir,Monastir,Centre-Est,2019,1,2019-01-15,35.782145,10.818509,664356.29,3961310.93,850,82.0,15.42,87.02,90.33,77.34,31.18,65.64,65.33,46.87,données du projet,40.94,48.23,56.03,81.77,44.28,48.40000000000003,64.92666666666666,51.42,48.86,48.86
EX24_Monastir_2019_02,Monastir,Monastir,Centre-Est,2019,2,2019-02-15,35.765384,10.824628,664944.01,3959461.96,850,82.0,15.74,74.23,80.11,74.23,40.22,93.14,69.46,43.27,données du projet,46.87,40.94,48.23,89.71,46.86,45.34666666666669,59.10999999999999,53.74,58.61,58.61
EX24_Monastir_2019_03,Monastir,Monastir,Centre-Est,2019,3,2019-03-15,35.831454,10.821484,664523.44,3966785.68,850,82.0,22.27,59.53,70.09,68.99,40.65,77.92,49.71,44.85,données du projet,43.27,46.87,40.94,72.88,47.03,43.693333333333364,51.37,56.45,76.18,76.18
EX24_Monastir_2019_04,Monastir,Monastir,Centre-Est,2019,4,2019-04-15,35.804355,10.830077,665355.86,3963794.11,850,82.0,24.61,56.19,67.42,59.32,53.55,85.13,68.5,61.36,données du projet,44.85,43.27,46.87,56.03,61.25,44.9966666666667,46.69833333333333,59.22,81.02,81.02
EX24_Monastir_2019_05,Monastir,Monastir,Centre-Est,2019,5,2019-05-15,35.773862,10.792944,662062.29,3960349.55,850,82.0,29.22,28.29,55.54,44.37,68.16,84.73,64.28,74.19,données du projet,61.36,44.85,43.27,48.23,68.82,49.82666666666669,47.586666666666666,81.48,83.1,83.1
EX24_Monastir_2019_06,Monastir,Monastir,Centre-Est,2019,6,2019-06-15,35.845512,10.828323,665112.08,3968356.69,850,82.0,31.38,25.6,46.59,47.51,96.11,100.0,73.29,84.48,données du projet,74.19,61.36,44.85,40.94,82.21,60.13333333333336,51.913333333333334,100.0,78.98,78.98
EX24_Monastir_2019_07,Monastir,Monastir,Centre-Est,2019,7,2019-07-15,35.727264,10.795044,662346.77,3955184.04,850,82.0,37.28,4.82,48.99,44.17,91.84,100.0,100.0,80.11,données du projet,84.48,74.19,61.36,46.87,81.77,73.34333333333336,59.169999999999995,92.32,69.36,69.36
EX24_Monastir_2019_08,Monastir,Monastir,Centre-Est,2019,8,2019-08-15,35.728433,10.743188,657654.1,3955229.06,850,82.0,33.96,0.0,56.42,38.89,99.16,99.91,90.85,82.43,données du projet,80.11,84.48,74.19,43.27,89.71,79.59333333333336,64.71,82.68,61.16,61.16
EX24_Monastir_2019_09,Monastir,Monastir,Centre-Est,2019,9,2019-09-15,35.741463,10.724713,655957.58,3956644.96,850,82.0,29.07,52.99,58.46,47.18,72.37,84.79,95.66,71.82,données du projet,82.43,80.11,84.48,44.85,72.88,82.34000000000003,71.23666666666666,56.89,52.67,52.67
EX24_Monastir_2019_10,Monastir,Monastir,Centre-Est,2019,10,2019-10-15,35.727037,10.784385,661383.17,3955141.23,850,82.0,21.43,54.01,72.7,58.01,45.68,85.69,62.94,59.91,données du projet,71.82,82.43,80.11,61.36,56.03,78.12000000000002,75.73166666666667,55.55,47.23,47.23
EX24_Monastir_2019_11,Monastir,Monastir,Centre-Est,2019,11,2019-11-15,35.789547,10.870099,669003.82,3962219.88,850,82.0,18.15,100.15,77.75,73.26,29.76,87.69,61.55,48.58,données du projet,59.91,71.82,82.43,74.19,48.23,71.3866666666667,75.49,57.05,47.96,47.96
EX24_Monastir_2019_12,Monastir,Monastir,Centre-Est,2019,12,2019-12-15,35.755445,10.841498,666489.91,3958388.0,850,82.0,16.32,82.77,82.49,69.59,22.57,86.6,59.68,52.18,données du projet,48.58,59.91,71.82,84.48,40.94,60.10333333333335,71.22166666666668,48.2,52.54,52.54
EX24_Monastir_2020_01,Monastir,Monastir,Centre-Est,2020,1,2020-01-15,35.7019,10.841734,666622.74,3952448.77,850,82.0,15.39,109.93,81.61,66.67,14.71,74.64,58.4,43.6,données du projet,52.18,48.58,59.91,80.11,46.87,53.55666666666669,65.83833333333334,35.46,55.48,55.48
EX24_Monastir_2020_02,Monastir,Monastir,Centre-Est,2020,2,2020-02-15,35.757006,10.790071,661836.79,3958474.97,850,82.0,16.21,99.36,78.83,61.96,29.87,76.67,72.26,49.65,données du projet,43.6,52.18,48.58,82.43,43.27,48.120000000000026,59.75333333333333,76.95,67.48,67.48
EX24_Monastir_2020_03,Monastir,Monastir,Centre-Est,2020,3,2020-03-15,35.770036,10.789732,661779.74,3959919.83,850,82.0,19.6,63.57,68.34,64.94,30.53,79.69,70.19,55.92,données du projet,49.65,43.6,52.18,71.82,44.85,48.476666666666695,54.29,69.54,78.93,78.93
EX24_Monastir_2020_04,Monastir,Monastir,Centre-Est,2020,4,2020-04-15,35.797182,10.796957,662377.66,3962942.98,850,82.0,25.43,47.78,64.89,64.12,51.02,85.72,62.06,62.28,données du projet,55.92,49.65,43.6,59.91,61.36,49.72333333333336,51.63999999999999,90.72,79.97,79.97
EX24_Monastir_2020_05,Monastir,Monastir,Centre-Est,2020,5,2020-05-15,35.807026,10.7847,661250.0,3964014.77,850,82.0,27.84,47.34,64.55,43.27,63.56,84.07,63.81,79.13,données du projet,62.28,55.92,49.65,48.58,74.19,55.950000000000024,52.035,66.73,79.13,79.13
EX24_Monastir_2020_06,Monastir,Monastir,Centre-Est,2020,6,2020-06-15,35.788176,10.843607,666612.27,3962022.41,850,82.0,32.39,18.03,62.65,37.43,84.68,85.46,85.34,84.65,données du projet,79.13,62.28,55.92,52.18,84.48,65.77666666666669,57.126666666666665,75.19,87.04,87.04
EX24_Monastir_2020_07,Monastir,Monastir,Centre-Est,2020,7,2020-07-15,35.794073,10.789625,661721.31,3962586.05,850,82.0,33.39,6.9,49.0,41.28,100.0,100.0,85.78,80.33,données du projet,84.65,79.13,62.28,43.6,80.11,75.35333333333337,62.538333333333334,91.92,76.88,76.88
EX24_Monastir_2020_08,Monastir,Monastir,Centre-Est,2020,8,2020-08-15,35.761833,10.775307,660492.13,3958986.18,850,82.0,32.83,18.22,45.28,55.26,87.38,93.28,89.33,84.34,données du projet,80.33,84.65,79.13,49.65,82.43,81.37000000000002,68.66,86.77,65.66,65.66
EX24_Monastir_2020_09,Monastir,Monastir,Centre-Est,2020,9,2020-09-15,35.764155,10.859218,668073.81,3959384.46,850,82.0,28.05,46.03,59.77,51.35,79.38,100.0,89.58,86.43,données du projet,84.34,80.33,84.65,55.92,71.82,83.1066666666667,74.44166666666668,62.89,48.99,48.99
EX24_Monastir_2020_10,Monastir,Monastir,Centre-Est,2020,10,2020-10-15,35.788827,10.854956,667636.73,3962113.9,850,82.0,23.53,66.32,68.94,59.23,45.74,86.96,48.48,59.53,données du projet,86.43,84.34,80.33,62.28,59.91,83.70000000000003,79.52666666666667,54.61,42.24,42.24
EX24_Monastir_2020_11,Monastir,Monastir,Centre-Est,2020,11,2020-11-15,35.733222,10.817097,664329.28,3955881.66,850,82.0,19.8,68.11,77.98,66.6,32.4,89.29,59.13,56.06,données du projet,59.53,86.43,84.34,79.13,48.58,76.76666666666671,79.06833333333334,36.97,44.53,44.53
EX24_Monastir_2020_12,Monastir,Monastir,Centre-Est,2020,12,2020-12-15,35.755423,10.862941,668428.86,3958422.17,850,82.0,14.07,91.99,84.78,66.98,16.47,76.87,62.32,40.97,données du projet,56.06,59.53,86.43,84.65,52.18,67.34000000000003,75.22333333333333,25.34,44.47,44.47
EX24_Monastir_2021_01,Monastir,Monastir,Centre-Est,2021,1,2021-01-15,35.749578,10.754359,658622.51,3957592.63,850,82.0,14.21,101.46,77.49,75.54,30.53,81.4,74.84,38.21,données du projet,40.97,56.06,59.53,80.33,43.6,52.186666666666696,67.94333333333334,32.01,52.45,52.45
EX24_Monastir_2021_02,Monastir,Monastir,Centre-Est,2021,2,2021-02-15,35.779434,10.803391,662995.28,3960984.96,850,82.0,15.57,66.88,80.85,72.86,26.75,84.7,63.26,46.01,données du projet,38.21,40.97,56.06,84.34,49.65,45.080000000000034,60.92333333333334,46.18,57.47,57.47
EX24_Monastir_2021_03,Monastir,Monastir,Centre-Est,2021,3,2021-03-15,35.762195,10.780144,660928.72,3959034.25,850,82.0,19.88,56.18,72.46,59.04,50.97,87.52,60.78,48.33,données du projet,46.01,38.21,40.97,86.43,55.92,41.730000000000025,54.535,59.73,61.11,61.11
EX24_Monastir_2021_04,Monastir,Monastir,Centre-Est,2021,4,2021-04-15,35.800775,10.760817,659104.44,3963282.27,850,82.0,25.31,34.32,68.94,48.64,50.57,93.92,60.97,63.82,données du projet,48.33,46.01,38.21,59.53,62.28,44.18333333333336,48.185,66.52,71.09,71.09
EX24_Monastir_2021_05,Monastir,Monastir,Centre-Est,2021,5,2021-05-15,35.685291,10.805885,663413.03,3950546.07,850,82.0,26.94,31.92,56.17,52.41,65.66,84.88,68.73,60.48,données du projet,63.82,48.33,46.01,56.06,79.13,52.72000000000003,48.900000000000006,78.23,84.08,84.08
EX24_Monastir_2021_06,Monastir,Monastir,Centre-Est,2021,6,2021-06-15,35.808658,10.854441,667548.46,3964312.95,850,82.0,29.58,58.73,55.12,47.08,82.06,92.63,86.74,69.39,données du projet,60.48,63.82,48.33,40.97,84.65,57.54333333333336,49.63666666666666,89.86,79.1,79.1
EX24_Monastir_2021_07,Monastir,Monastir,Centre-Est,2021,7,2021-07-15,35.753079,10.830514,665501.66,3958106.86,850,82.0,33.43,5.56,50.42,40.53,85.54,100.0,100.0,78.48,données du projet,69.39,60.48,63.82,38.21,80.33,64.56333333333336,54.373333333333335,80.8,74.58,74.58
